tag,timestamp,desc,backend,path,batch,cache,method,elapsed_mean_s,elapsed_min_s,elapsed_median_s,reps,bytes,throughput_MB_s,shape,dtype,hash,ok,error
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,naive_stack,0.0049372102512279525,0.004850276047363877,0.004929871036438271,12,4368896,884.8916245593136,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,naive_stack,0.012823489363654517,0.012461519974749535,0.012842885014833882,8,4368896,340.6947887665207,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,naive_stack,0.01061514942557551,0.010342649009544402,0.010605679999571294,12,8737792,823.143570541521,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,naive_stack,0.030159319627273362,0.029132440977264196,0.029535283509176224,8,8737792,289.7211246137771,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,naive_stack,0.0220747739028108,0.02171314600855112,0.022163989953696728,12,17475584,791.6540426162561,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,naive_stack,0.06295198326552054,0.061277871020138264,0.06290368104237132,8,17475584,277.6018020955912,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,naive_stack,0.045175351672999874,0.04389426700072363,0.04473490850068629,12,34951168,773.6778288521747,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,naive_stack,0.13205645877314964,0.1262568180100061,0.132607674022438,8,34951168,264.66837233641195,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,naive_stack,9.893299526690195e-05,9.614398004487157e-05,9.802749264054e-05,12,273056,2760.009431265556,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,naive_stack,0.0018193056166637689,0.0017582279979251325,0.0017737970047164708,8,273056,150.0880322134817,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,naive_stack,0.002384104416705668,0.002365782973356545,0.002381497499300167,12,2184448,916.2551709955928,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,naive_stack,0.005241015627689194,0.0051644889754243195,0.005223262502113357,8,2184448,416.7986045412997,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,naive_stack,0.005160613160114735,0.005083957978058606,0.005147087504155934,12,4368896,846.5846721018064,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,naive_stack,0.013547870512411464,0.013340505014639348,0.013482893526088446,8,4368896,322.47842906363553,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,naive_stack,0.01122249166170756,0.01099728501867503,0.011256480502197519,12,8737792,778.5964350336171,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,naive_stack,0.03355137300968636,0.0312557999859564,0.03327892301604152,8,8737792,260.4302362671531,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,naive_stack,0.022364649911954377,0.021866766968742013,0.022389920486602932,12,17475584,781.3931391190225,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,naive_stack,0.06523895675491076,0.0636072700144723,0.06510856200475246,8,17475584,267.8703779039899,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,naive_stack,0.04419895175669808,0.044032254023477435,0.04417914149235003,12,34951168,790.769161051503,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",pypi-nd2,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,naive_stack,0.12760356137005147,0.12422263395274058,0.1260459650075063,8,34951168,273.9043301357499,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,warm,read_batch_to_torch,0.0001268344058189541,0.00011965999146923423,0.00012435248936526477,12,273056,2152.854331889767,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,1,cold,read_batch_to_torch,0.0016527106199646369,0.0015509470249526203,0.0016074759769253433,8,273056,165.21706625558113,1x2x212x322,uint16,068958289b6a668e1e2f79e779da5bce,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,warm,read_batch_to_torch,0.0003183671700147291,0.000310316972900182,0.0003196820034645498,12,2184448,6861.410992530849,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,8,cold,read_batch_to_torch,0.005479556377395056,0.005247603985480964,0.005463840527227148,8,2184448,398.6541700732481,8x2x212x322,uint16,41c44ecbaee719c66c8b704ff27167e9,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,warm,read_batch_to_torch,0.0005893000779906288,0.00057078996906057,0.0005829180008731782,12,4368896,7413.703413881909,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,16,cold,read_batch_to_torch,0.009478007494180929,0.009289842972066253,0.009465151990298182,8,4368896,460.9508910688566,16x2x212x322,uint16,b65d134ef330922bad7a0935e5d9df20,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,warm,read_batch_to_torch,0.0009089074155781418,0.0008476969669573009,0.0008931750198826194,12,8737792,9613.511618718643,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,32,cold,read_batch_to_torch,0.009380259369208943,0.00928082998143509,0.0093771695101168,8,8737792,931.5085709337776,32x2x212x322,uint16,15a623cc9771aba4f7044f8e8cd5f074,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,warm,read_batch_to_torch,0.0014921090914867818,0.001442192995455116,0.0014733940188307315,12,17475584,11712.001555185761,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,64,cold,read_batch_to_torch,0.01791044563287869,0.01717489998554811,0.017287735012359917,8,17475584,975.7202226124177,64x2x212x322,uint16,223eff8249123a8fb623136cb4e21839,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,warm,read_batch_to_torch,0.002484995590445275,0.0023582219728268683,0.0024994300038088113,12,34951168,14064.88129571983,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-03.nd2,128,cold,read_batch_to_torch,0.033820916498370934,0.03284817899111658,0.03291222048574127,8,34951168,1033.4187129932895,128x2x212x322,uint16,f59f7a8b4ead52a9d1c524196351ca87,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,warm,read_batch_to_torch,0.00013386407711853585,0.00012739200610667467,0.00013256949023343623,12,273056,2039.800414551923,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,1,cold,read_batch_to_torch,0.0016359143701265566,0.001497455989010632,0.001629369508009404,8,273056,166.91338188983326,1x2x212x322,uint16,76363fa327557646a6c89f12fc0f65a6,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,warm,read_batch_to_torch,0.00031737550064766157,0.000306691974401474,0.0003175335004925728,12,2184448,6882.850111436587,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,8,cold,read_batch_to_torch,0.005322151511791162,0.005241954990196973,0.005307574523612857,8,2184448,410.4445345384065,8x2x212x322,uint16,4077961d3c169aadf7283b13c3cef21a,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,warm,read_batch_to_torch,0.000580086173916546,0.000562467030249536,0.0005741294880863279,12,4368896,7531.460318219083,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,16,cold,read_batch_to_torch,0.0096061258809641,0.009397616027854383,0.009622929996112362,8,4368896,454.80311773319426,16x2x212x322,uint16,2f9778364ccdb37a02bcaf662b897d4d,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,warm,read_batch_to_torch,0.0008917506638681516,0.0008345369715243578,0.0008916729711927474,12,8737792,9798.469857143738,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,32,cold,read_batch_to_torch,0.009349431878945325,0.009311155998148024,0.00934961301391013,8,8737792,934.5799951414458,32x2x212x322,uint16,fbc0a36f13e7610acbe4435b1a094acb,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,warm,read_batch_to_torch,0.0014863569861821209,0.0014516969677060843,0.001482727995608002,12,17475584,11757.326242929063,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,64,cold,read_batch_to_torch,0.01725979699403979,0.017176343011669815,0.01724877650849521,8,17475584,1012.5022910776255,64x2x212x322,uint16,5914682c419f31d551b0546443cd4d67,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,warm,read_batch_to_torch,0.002465517080660599,0.0023512719781138003,0.002449635008815676,12,34951168,14175.999133875539,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-02-04.nd2,128,cold,read_batch_to_torch,0.03546372712298762,0.03286067699082196,0.035052028484642506,8,34951168,985.5469471324863,128x2x212x322,uint16,ff05eb71429b71c9a8fbbcf45385c781,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,warm,read_batch_to_torch,0.00013502024133534482,0.0001288849744014442,0.00013519899221137166,12,273056,2022.3338167632278,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,1,cold,read_batch_to_torch,0.0016329235004377551,0.0015361339901573956,0.0016086334944702685,8,273056,167.21910115617723,1x2x212x322,uint16,b8c1ba0e2d72b2867ce22bb3962f213e,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,warm,read_batch_to_torch,0.00030826292640995234,0.00030094402609393,0.00030678248731419444,12,2184448,7086.314353270457,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,8,cold,read_batch_to_torch,0.005685614116373472,0.005317069008015096,0.005716109968489036,8,2184448,384.2061658228283,8x2x212x322,uint16,67addd194307e9021c38d5fd7555a48f,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,warm,read_batch_to_torch,0.0005461681770005574,0.0005368180572986603,0.0005449299933388829,12,4368896,7999.177147216948,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,16,cold,read_batch_to_torch,0.009676038374891505,0.009416733984835446,0.009692283492768183,8,4368896,451.51701871469555,16x2x212x322,uint16,e9a632155fb56221cfcedce7f927fbc0,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,warm,read_batch_to_torch,0.0008939289061042169,0.0008334550075232983,0.0008797004702500999,12,8737792,9774.593863487084,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,32,cold,read_batch_to_torch,0.00937082863674732,0.009323564008809626,0.009339102020021528,8,8737792,932.4460342530551,32x2x212x322,uint16,d860e56188aced9813599207c5ea1a45,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,warm,read_batch_to_torch,0.0014715324165687587,0.0014168039779178798,0.0014697390142828226,12,17475584,11875.772360318531,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,64,cold,read_batch_to_torch,0.01730726449750364,0.017162521951831877,0.01721611199900508,8,17475584,1009.7253672017689,64x2x212x322,uint16,8ffc1dd0c888fbe22f07be18fcb3fcab,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,warm,read_batch_to_torch,0.0024542619163791337,0.0023841309593990445,0.0024461550056003034,12,34951168,14241.009798809408,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
optC-final,2026-06-18T21:15:46.512045+00:00,"Opt C + review fixes (general layout, FFI null-safety, double-free guard)",nd2-rs,/store1/prj_rim/data_raw/2023-06-03-11.nd2,128,cold,read_batch_to_torch,0.03299551163217984,0.032852546020876616,0.03293083299649879,8,34951168,1059.2703756080828,128x2x212x322,uint16,a7fbf8e34e3bb19c3aea3969ad609543,True,
